Serial No.,MQ2,Gas,Gaseus state
1077,569,Mixture,1077_Mixture
1078,566,Mixture,1078_Mixture
1079,562,Mixture,1079_Mixture
1080,555,Mixture,1080_Mixture
1081,549,Mixture,1081_Mixture
1082,544,Mixture,1082_Mixture
1083,544,Mixture,1083_Mixture
1084,550,Mixture,1084_Mixture
1085,551,Mixture,1085_Mixture
1086,550,Mixture,1086_Mixture
1087,547,Mixture,1087_Mixture
1088,546,Mixture,1088_Mixture
1089,549,Mixture,1089_Mixture
1090,542,Mixture,1090_Mixture
1091,537,Mixture,1091_Mixture
1092,537,Mixture,1092_Mixture
1093,536,Mixture,1093_Mixture
1094,536,Mixture,1094_Mixture
1095,536,Mixture,1095_Mixture
1096,532,Mixture,1096_Mixture
1097,532,Mixture,1097_Mixture
1098,531,Mixture,1098_Mixture
1099,527,Mixture,1099_Mixture
1100,526,Mixture,1100_Mixture
1101,523,Mixture,1101_Mixture
1102,517,Mixture,1102_Mixture
1103,513,Mixture,1103_Mixture
1104,513,Mixture,1104_Mixture
1105,514,Mixture,1105_Mixture
1106,512,Mixture,1106_Mixture
1107,507,Mixture,1107_Mixture
1108,502,Mixture,1108_Mixture
1109,507,Mixture,1109_Mixture
1110,529,Mixture,1110_Mixture
1111,539,Mixture,1111_Mixture
1112,570,Mixture,1112_Mixture
1113,617,Mixture,1113_Mixture
1114,593,Mixture,1114_Mixture
1115,577,Mixture,1115_Mixture
1116,626,Mixture,1116_Mixture
1117,661,Mixture,1117_Mixture
1118,623,Mixture,1118_Mixture
1119,615,Mixture,1119_Mixture
1120,636,Mixture,1120_Mixture
1121,608,Mixture,1121_Mixture
1122,572,Mixture,1122_Mixture
1123,550,Mixture,1123_Mixture
1124,535,Mixture,1124_Mixture
1125,522,Mixture,1125_Mixture
1126,513,Mixture,1126_Mixture
1127,590,Mixture,1127_Mixture
1128,563,Mixture,1128_Mixture
1129,547,Mixture,1129_Mixture
1130,539,Mixture,1130_Mixture
1131,545,Mixture,1131_Mixture
1132,562,Mixture,1132_Mixture
1133,590,Mixture,1133_Mixture
1134,603,Mixture,1134_Mixture
1135,667,Mixture,1135_Mixture
1136,695,Mixture,1136_Mixture
1137,694,Mixture,1137_Mixture
1138,710,Mixture,1138_Mixture
1139,694,Mixture,1139_Mixture
1140,672,Mixture,1140_Mixture
1141,657,Mixture,1141_Mixture
1142,681,Mixture,1142_Mixture
1143,668,Mixture,1143_Mixture
1144,657,Mixture,1144_Mixture
1145,662,Mixture,1145_Mixture
1146,671,Mixture,1146_Mixture
1147,656,Mixture,1147_Mixture
1148,654,Mixture,1148_Mixture
1149,655,Mixture,1149_Mixture
1150,645,Mixture,1150_Mixture
1151,633,Mixture,1151_Mixture
1152,627,Mixture,1152_Mixture
1153,640,Mixture,1153_Mixture
1154,623,Mixture,1154_Mixture
1155,628,Mixture,1155_Mixture
1156,641,Mixture,1156_Mixture
1157,627,Mixture,1157_Mixture
1158,611,Mixture,1158_Mixture
1159,612,Mixture,1159_Mixture
1160,602,Mixture,1160_Mixture
1161,596,Mixture,1161_Mixture
1162,594,Mixture,1162_Mixture
1163,593,Mixture,1163_Mixture
1164,591,Mixture,1164_Mixture
1165,589,Mixture,1165_Mixture
1166,588,Mixture,1166_Mixture
1167,588,Mixture,1167_Mixture
1168,608,Mixture,1168_Mixture
1169,630,Mixture,1169_Mixture
1170,639,Mixture,1170_Mixture
1171,632,Mixture,1171_Mixture
1172,637,Mixture,1172_Mixture
1173,627,Mixture,1173_Mixture
1174,609,Mixture,1174_Mixture
1175,597,Mixture,1175_Mixture
1176,599,Mixture,1176_Mixture
1177,599,Mixture,1177_Mixture
1178,593,Mixture,1178_Mixture
1179,585,Mixture,1179_Mixture
1180,574,Mixture,1180_Mixture
1181,560,Mixture,1181_Mixture
1182,554,Mixture,1182_Mixture
1183,552,Mixture,1183_Mixture
1184,545,Mixture,1184_Mixture
1185,542,Mixture,1185_Mixture
1186,539,Mixture,1186_Mixture
1187,537,Mixture,1187_Mixture
1188,536,Mixture,1188_Mixture
1189,531,Mixture,1189_Mixture
1190,526,Mixture,1190_Mixture
1191,528,Mixture,1191_Mixture
1192,524,Mixture,1192_Mixture
1193,519,Mixture,1193_Mixture
1194,517,Mixture,1194_Mixture
1195,513,Mixture,1195_Mixture
1196,510,Mixture,1196_Mixture
1197,507,Mixture,1197_Mixture
1198,507,Mixture,1198_Mixture
1199,504,Mixture,1199_Mixture
1200,503,Mixture,1200_Mixture
1201,502,Mixture,1201_Mixture
1202,505,Mixture,1202_Mixture
1203,508,Mixture,1203_Mixture
1204,508,Mixture,1204_Mixture
1205,508,Mixture,1205_Mixture
1206,511,Mixture,1206_Mixture
1207,518,Mixture,1207_Mixture
1208,521,Mixture,1208_Mixture
1209,530,Mixture,1209_Mixture
1210,536,Mixture,1210_Mixture
1211,539,Mixture,1211_Mixture
1212,534,Mixture,1212_Mixture
1213,530,Mixture,1213_Mixture
1214,523,Mixture,1214_Mixture
1215,519,Mixture,1215_Mixture
1216,521,Mixture,1216_Mixture
1217,530,Mixture,1217_Mixture
1218,546,Mixture,1218_Mixture
1219,543,Mixture,1219_Mixture
1220,541,Mixture,1220_Mixture
1221,530,Mixture,1221_Mixture
1222,522,Mixture,1222_Mixture
1223,515,Mixture,1223_Mixture
1224,511,Mixture,1224_Mixture
1225,505,Mixture,1225_Mixture
1226,502,Mixture,1226_Mixture
1227,503,Mixture,1227_Mixture
1228,513,Mixture,1228_Mixture
1229,514,Mixture,1229_Mixture
1230,511,Mixture,1230_Mixture
1231,503,Mixture,1231_Mixture
1232,507,Mixture,1232_Mixture
1233,575,Mixture,1233_Mixture
1234,561,Mixture,1234_Mixture
1235,529,Mixture,1235_Mixture
1236,511,Mixture,1236_Mixture
1237,504,Mixture,1237_Mixture
1238,524,Mixture,1238_Mixture
1239,511,Mixture,1239_Mixture
1240,592,Mixture,1240_Mixture
1241,615,Mixture,1241_Mixture
1242,612,Mixture,1242_Mixture
1243,585,Mixture,1243_Mixture
1244,553,Mixture,1244_Mixture
1245,533,Mixture,1245_Mixture
1246,516,Mixture,1246_Mixture
1247,505,Mixture,1247_Mixture
1248,581,Mixture,1248_Mixture
1249,593,Mixture,1249_Mixture
1250,683,Mixture,1250_Mixture
1251,678,Mixture,1251_Mixture
1252,654,Mixture,1252_Mixture
1253,644,Mixture,1253_Mixture
1254,657,Mixture,1254_Mixture
1255,651,Mixture,1255_Mixture
1256,660,Mixture,1256_Mixture
1257,637,Mixture,1257_Mixture
1258,677,Mixture,1258_Mixture
1259,682,Mixture,1259_Mixture
1260,687,Mixture,1260_Mixture
1261,680,Mixture,1261_Mixture
1262,715,Mixture,1262_Mixture
1263,708,Mixture,1263_Mixture
1264,694,Mixture,1264_Mixture
1265,683,Mixture,1265_Mixture
1266,673,Mixture,1266_Mixture
1267,646,Mixture,1267_Mixture
1268,628,Mixture,1268_Mixture
1269,612,Mixture,1269_Mixture
1270,596,Mixture,1270_Mixture
1271,587,Mixture,1271_Mixture
1272,578,Mixture,1272_Mixture
1273,572,Mixture,1273_Mixture
1274,569,Mixture,1274_Mixture
1275,572,Mixture,1275_Mixture
1276,559,Mixture,1276_Mixture
1277,552,Mixture,1277_Mixture
1278,551,Mixture,1278_Mixture
1279,548,Mixture,1279_Mixture
1280,544,Mixture,1280_Mixture
1281,552,Mixture,1281_Mixture
1282,557,Mixture,1282_Mixture
1283,558,Mixture,1283_Mixture
1284,560,Mixture,1284_Mixture
1285,556,Mixture,1285_Mixture
1286,558,Mixture,1286_Mixture
1287,566,Mixture,1287_Mixture
1288,568,Mixture,1288_Mixture
1289,566,Mixture,1289_Mixture
1290,572,Mixture,1290_Mixture
1291,574,Mixture,1291_Mixture
1292,577,Mixture,1292_Mixture
1293,582,Mixture,1293_Mixture
1294,578,Mixture,1294_Mixture
1295,574,Mixture,1295_Mixture
1296,569,Mixture,1296_Mixture
1297,565,Mixture,1297_Mixture
1298,567,Mixture,1298_Mixture
1299,563,Mixture,1299_Mixture
1300,565,Mixture,1300_Mixture
1301,566,Mixture,1301_Mixture
1302,565,Mixture,1302_Mixture
1303,563,Mixture,1303_Mixture
1304,560,Mixture,1304_Mixture
1305,556,Mixture,1305_Mixture
1306,550,Mixture,1306_Mixture
1307,544,Mixture,1307_Mixture
1308,539,Mixture,1308_Mixture
1309,538,Mixture,1309_Mixture
1310,534,Mixture,1310_Mixture
1311,529,Mixture,1311_Mixture
1312,529,Mixture,1312_Mixture
1313,526,Mixture,1313_Mixture
1314,525,Mixture,1314_Mixture
1315,526,Mixture,1315_Mixture
1316,524,Mixture,1316_Mixture
1317,521,Mixture,1317_Mixture
1318,516,Mixture,1318_Mixture
1319,517,Mixture,1319_Mixture
1320,524,Mixture,1320_Mixture
1321,523,Mixture,1321_Mixture
1322,524,Mixture,1322_Mixture
1323,520,Mixture,1323_Mixture
1324,512,Mixture,1324_Mixture
1325,513,Mixture,1325_Mixture
1326,513,Mixture,1326_Mixture
1327,515,Mixture,1327_Mixture
1328,520,Mixture,1328_Mixture
1329,519,Mixture,1329_Mixture
1330,514,Mixture,1330_Mixture
1331,509,Mixture,1331_Mixture
1332,509,Mixture,1332_Mixture
1333,510,Mixture,1333_Mixture
1334,509,Mixture,1334_Mixture
1335,508,Mixture,1335_Mixture
1336,507,Mixture,1336_Mixture
1337,505,Mixture,1337_Mixture
1338,508,Mixture,1338_Mixture
1339,508,Mixture,1339_Mixture
1340,504,Mixture,1340_Mixture
1341,504,Mixture,1341_Mixture
1342,514,Mixture,1342_Mixture
1343,523,Mixture,1343_Mixture
1344,525,Mixture,1344_Mixture
1345,519,Mixture,1345_Mixture
1346,511,Mixture,1346_Mixture
1347,504,Mixture,1347_Mixture
1348,506,Mixture,1348_Mixture
1349,509,Mixture,1349_Mixture
1350,505,Mixture,1350_Mixture
1351,502,Mixture,1351_Mixture
1352,504,Mixture,1352_Mixture
1353,502,Mixture,1353_Mixture
1354,502,Mixture,1354_Mixture
1355,507,Mixture,1355_Mixture
1356,514,Mixture,1356_Mixture
1357,514,Mixture,1357_Mixture
1358,510,Mixture,1358_Mixture
1359,508,Mixture,1359_Mixture
1360,511,Mixture,1360_Mixture
1361,514,Mixture,1361_Mixture
1362,517,Mixture,1362_Mixture
1363,519,Mixture,1363_Mixture
1364,518,Mixture,1364_Mixture
1365,522,Mixture,1365_Mixture
1366,520,Mixture,1366_Mixture
1367,516,Mixture,1367_Mixture
1368,514,Mixture,1368_Mixture
1369,515,Mixture,1369_Mixture
1370,523,Mixture,1370_Mixture
1371,538,Mixture,1371_Mixture
1372,536,Mixture,1372_Mixture
1373,528,Mixture,1373_Mixture
1374,517,Mixture,1374_Mixture
1375,509,Mixture,1375_Mixture
1376,519,Mixture,1376_Mixture
1377,529,Mixture,1377_Mixture
1378,584,Mixture,1378_Mixture
1379,605,Mixture,1379_Mixture
1380,692,Mixture,1380_Mixture
1381,704,Mixture,1381_Mixture
1382,704,Mixture,1382_Mixture
1383,690,Mixture,1383_Mixture
1384,674,Mixture,1384_Mixture
1385,667,Mixture,1385_Mixture
1386,647,Mixture,1386_Mixture
1387,646,Mixture,1387_Mixture
1388,652,Mixture,1388_Mixture
1389,615,Mixture,1389_Mixture
1390,605,Mixture,1390_Mixture
1391,594,Mixture,1391_Mixture
1392,586,Mixture,1392_Mixture
1393,577,Mixture,1393_Mixture
1394,569,Mixture,1394_Mixture
1395,565,Mixture,1395_Mixture
1396,562,Mixture,1396_Mixture
1397,555,Mixture,1397_Mixture
1398,560,Mixture,1398_Mixture
1399,578,Mixture,1399_Mixture
1400,644,Mixture,1400_Mixture
1401,692,Mixture,1401_Mixture
1402,703,Mixture,1402_Mixture
1403,704,Mixture,1403_Mixture
1404,700,Mixture,1404_Mixture
1405,699,Mixture,1405_Mixture
1406,680,Mixture,1406_Mixture
1407,668,Mixture,1407_Mixture
1408,667,Mixture,1408_Mixture
1409,670,Mixture,1409_Mixture
1410,675,Mixture,1410_Mixture
1411,707,Mixture,1411_Mixture
1412,717,Mixture,1412_Mixture
1413,723,Mixture,1413_Mixture
1414,719,Mixture,1414_Mixture
1415,704,Mixture,1415_Mixture
1416,683,Mixture,1416_Mixture
1417,689,Mixture,1417_Mixture
1418,689,Mixture,1418_Mixture
1419,696,Mixture,1419_Mixture
1420,686,Mixture,1420_Mixture
1421,701,Mixture,1421_Mixture
1422,705,Mixture,1422_Mixture
1423,713,Mixture,1423_Mixture
1424,728,Mixture,1424_Mixture
1425,710,Mixture,1425_Mixture
1426,693,Mixture,1426_Mixture
1427,682,Mixture,1427_Mixture
1428,671,Mixture,1428_Mixture
1429,694,Mixture,1429_Mixture
1430,701,Mixture,1430_Mixture
1431,704,Mixture,1431_Mixture
1432,674,Mixture,1432_Mixture
1433,657,Mixture,1433_Mixture
1434,662,Mixture,1434_Mixture
1435,676,Mixture,1435_Mixture
1436,679,Mixture,1436_Mixture
1437,671,Mixture,1437_Mixture
1438,659,Mixture,1438_Mixture
1439,653,Mixture,1439_Mixture
1440,657,Mixture,1440_Mixture
1441,662,Mixture,1441_Mixture
1442,669,Mixture,1442_Mixture
1443,670,Mixture,1443_Mixture
1444,666,Mixture,1444_Mixture
1445,660,Mixture,1445_Mixture
1446,659,Mixture,1446_Mixture
1447,657,Mixture,1447_Mixture
1448,655,Mixture,1448_Mixture
1449,654,Mixture,1449_Mixture
1450,655,Mixture,1450_Mixture
1451,654,Mixture,1451_Mixture
1452,650,Mixture,1452_Mixture
1453,646,Mixture,1453_Mixture
1454,648,Mixture,1454_Mixture
1455,645,Mixture,1455_Mixture
1456,640,Mixture,1456_Mixture
1457,639,Mixture,1457_Mixture
1458,642,Mixture,1458_Mixture
1459,650,Mixture,1459_Mixture
1460,649,Mixture,1460_Mixture
1461,646,Mixture,1461_Mixture
1462,641,Mixture,1462_Mixture
1463,641,Mixture,1463_Mixture
1464,651,Mixture,1464_Mixture
1465,653,Mixture,1465_Mixture
1466,649,Mixture,1466_Mixture
1467,646,Mixture,1467_Mixture
1468,645,Mixture,1468_Mixture
1469,649,Mixture,1469_Mixture
1470,651,Mixture,1470_Mixture
1471,650,Mixture,1471_Mixture
1472,647,Mixture,1472_Mixture
1473,647,Mixture,1473_Mixture
1474,651,Mixture,1474_Mixture
1475,651,Mixture,1475_Mixture
1476,648,Mixture,1476_Mixture
1477,645,Mixture,1477_Mixture
1478,647,Mixture,1478_Mixture
1479,649,Mixture,1479_Mixture
1480,653,Mixture,1480_Mixture
1481,655,Mixture,1481_Mixture
1482,656,Mixture,1482_Mixture
1483,653,Mixture,1483_Mixture
1484,653,Mixture,1484_Mixture
1485,653,Mixture,1485_Mixture
1486,654,Mixture,1486_Mixture
1487,655,Mixture,1487_Mixture
1488,654,Mixture,1488_Mixture
1489,654,Mixture,1489_Mixture
1490,656,Mixture,1490_Mixture
1491,657,Mixture,1491_Mixture
1492,657,Mixture,1492_Mixture
1493,655,Mixture,1493_Mixture
1494,656,Mixture,1494_Mixture
1495,655,Mixture,1495_Mixture
1496,655,Mixture,1496_Mixture
1497,651,Mixture,1497_Mixture
1498,650,Mixture,1498_Mixture
1499,647,Mixture,1499_Mixture
1500,649,Mixture,1500_Mixture
1501,647,Mixture,1501_Mixture
1502,647,Mixture,1502_Mixture
1503,648,Mixture,1503_Mixture
1504,650,Mixture,1504_Mixture
1505,646,Mixture,1505_Mixture
1506,650,Mixture,1506_Mixture
1507,652,Mixture,1507_Mixture
1508,652,Mixture,1508_Mixture
1509,650,Mixture,1509_Mixture
1510,648,Mixture,1510_Mixture
1511,647,Mixture,1511_Mixture
1512,645,Mixture,1512_Mixture
1513,642,Mixture,1513_Mixture
1514,640,Mixture,1514_Mixture
1515,638,Mixture,1515_Mixture
1516,638,Mixture,1516_Mixture
1517,639,Mixture,1517_Mixture
1518,637,Mixture,1518_Mixture
1519,633,Mixture,1519_Mixture
1520,630,Mixture,1520_Mixture
1521,625,Mixture,1521_Mixture
1522,622,Mixture,1522_Mixture
1523,620,Mixture,1523_Mixture
1524,618,Mixture,1524_Mixture
1525,614,Mixture,1525_Mixture
1526,612,Mixture,1526_Mixture
1527,605,Mixture,1527_Mixture
1528,603,Mixture,1528_Mixture
1529,602,Mixture,1529_Mixture
1530,602,Mixture,1530_Mixture
1531,606,Mixture,1531_Mixture
1532,609,Mixture,1532_Mixture
1533,611,Mixture,1533_Mixture
1534,611,Mixture,1534_Mixture
1535,608,Mixture,1535_Mixture
1536,609,Mixture,1536_Mixture
1537,608,Mixture,1537_Mixture
1538,604,Mixture,1538_Mixture
1539,606,Mixture,1539_Mixture
1540,605,Mixture,1540_Mixture
1541,605,Mixture,1541_Mixture
1542,604,Mixture,1542_Mixture
1543,601,Mixture,1543_Mixture
1544,597,Mixture,1544_Mixture
1545,596,Mixture,1545_Mixture
1546,590,Mixture,1546_Mixture
1547,585,Mixture,1547_Mixture
1548,584,Mixture,1548_Mixture
1549,581,Mixture,1549_Mixture
1550,582,Mixture,1550_Mixture
1551,579,Mixture,1551_Mixture
1552,578,Mixture,1552_Mixture
1553,575,Mixture,1553_Mixture
1554,573,Mixture,1554_Mixture
1555,569,Mixture,1555_Mixture
1556,566,Mixture,1556_Mixture
1557,569,Mixture,1557_Mixture
1558,576,Mixture,1558_Mixture
1559,608,Mixture,1559_Mixture
1560,636,Mixture,1560_Mixture
1561,635,Mixture,1561_Mixture
1562,622,Mixture,1562_Mixture
1563,643,Mixture,1563_Mixture
1564,645,Mixture,1564_Mixture
1565,630,Mixture,1565_Mixture
1566,623,Mixture,1566_Mixture
1567,606,Mixture,1567_Mixture
1568,597,Mixture,1568_Mixture
1569,595,Mixture,1569_Mixture
1570,614,Mixture,1570_Mixture
1571,608,Mixture,1571_Mixture
1572,598,Mixture,1572_Mixture
1573,591,Mixture,1573_Mixture
1574,589,Mixture,1574_Mixture
1575,622,Mixture,1575_Mixture
1576,635,Mixture,1576_Mixture
1577,632,Mixture,1577_Mixture
1578,637,Mixture,1578_Mixture
1579,653,Mixture,1579_Mixture
1580,647,Mixture,1580_Mixture
1581,671,Mixture,1581_Mixture
1582,649,Mixture,1582_Mixture
1583,645,Mixture,1583_Mixture
1584,653,Mixture,1584_Mixture
1585,671,Mixture,1585_Mixture
1586,686,Mixture,1586_Mixture
1587,691,Mixture,1587_Mixture
1588,688,Mixture,1588_Mixture
1589,694,Mixture,1589_Mixture
1590,688,Mixture,1590_Mixture
1591,686,Mixture,1591_Mixture
1592,683,Mixture,1592_Mixture
1593,679,Mixture,1593_Mixture
1594,658,Mixture,1594_Mixture
1595,658,Mixture,1595_Mixture
1596,650,Mixture,1596_Mixture
1597,630,Mixture,1597_Mixture
1598,632,Mixture,1598_Mixture
1599,633,Mixture,1599_Mixture
